2019	http://dx.doi.org/10.4028/www.scientific.net/JERA.41.1	Wire Drawing
2019	http://dx.doi.org/10.4028/www.scientific.net/JERA.41.1	Wire Rod
2019	http://dx.doi.org/10.14456/jmmm.2019.31	Stainless steel
2019	http://dx.doi.org/10.14456/jmmm.2019.31	Welding
2019	http://dx.doi.org/10.14456/jmmm.2019.31	EBSD
2019	http://dx.doi.org/10.14456/jmmm.2019.31	Texture
2019	http://dx.doi.org/10.14456/jmmm.2019.31	Heat treatments
2019	http://dx.doi.org/10.1002/adem.201900801	high-pressure torsion
2019	http://dx.doi.org/10.1002/adem.201900801	Mg–RE alloys
2019	http://dx.doi.org/10.1002/adem.201900801	microstructures
2019	http://dx.doi.org/10.1002/adem.201900801	recrystallization
2019	http://dx.doi.org/10.1002/adem.201900801	textures
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	ANOVA
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	Cast-Iron
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	Glass Mold
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	HAZ
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	Laser Cladding
2019	http://dx.doi.org/10.4028/www.scientific.net/KEM.813.185	Ni-Based Powder
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	EBSD
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	Fe-27%Co alloy
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	microscopy
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	rolling
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	x-ray
2019	http://dx.doi.org/10.1007/s11665-019-04126-8	VPSC simulation
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	Copper alloy
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	DSC
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	hardness
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	recrystallization
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	severe plastic deformation
2019	http://dx.doi.org/10.1080/14786435.2019.1703055	stored energy
2019	http://dx.doi.org/10.1016/j.apsusc.2019.03.045	Stress shot peening
2019	http://dx.doi.org/10.1016/j.apsusc.2019.03.045	Residual stress
2019	http://dx.doi.org/10.1016/j.apsusc.2019.03.045	X-ray diffraction
2019	http://dx.doi.org/10.1016/j.apsusc.2019.03.045	Rietveld refinement
2019	http://dx.doi.org/10.1016/j.apsusc.2019.06.188	Ni based composite coating
2019	http://dx.doi.org/10.1016/j.apsusc.2019.06.188	Second phase particle
2019	http://dx.doi.org/10.1016/j.apsusc.2019.06.188	Growth mechanism
2019	http://dx.doi.org/10.1016/j.apsusc.2019.06.188	Microstructure
2019	http://dx.doi.org/10.1016/j.apsusc.2019.06.188	Corrosion resistance
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Magnesium
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Shot peening
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Wear
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Nanograin
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Microstructure
2019	http://dx.doi.org/10.1016/j.matchar.2019.109952	Residual stress
2019	http://dx.doi.org/10.1103/PhysRevB.100.224406	-
2019	http://dx.doi.org/10.1126/science.aaz1598	-
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	Solar water splitting
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	TiO2
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	Nanostructure
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	Photocatalysis
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	Conductive-AFM
2019	http://dx.doi.org/10.1016/j.apsusc.2019.07.191	MOCVD
2019	http://dx.doi.org/10.1016/j.crci.2019.06.003	Prussian blue analogues
2019	http://dx.doi.org/10.1016/j.crci.2019.06.003	Nanoparticles
2019	http://dx.doi.org/10.1016/j.crci.2019.06.003	Ordered mesoporous silica
2019	http://dx.doi.org/10.1016/j.crci.2019.06.003	Photomagnetism
2019	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2019.100458	Rapid solidification
2019	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2019.100458	Nanoparticles
2019	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2019.100458	Composite powders
2019	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2019.100458	Powder metallurgy
2019	http://dx.doi.org/https://doi.org/10.1016/j.corsci.2019.108094	Scandia doped yittria stabilized zirconia
2019	http://dx.doi.org/https://doi.org/10.1016/j.corsci.2019.108094	Phase stability
2019	http://dx.doi.org/https://doi.org/10.1016/j.corsci.2019.108094	Hot corrosion
2019	http://dx.doi.org/https://doi.org/10.1016/j.corsci.2019.108094	Sulfate and vanadate molten salts
2019	http://dx.doi.org/https://doi.org/10.1016/j.corsci.2019.108094	Mechanism
2019	http://dx.doi.org/10.1016/j.jcrysgro.2019.125190	Floating zone technique
2019	http://dx.doi.org/10.1016/j.jcrysgro.2019.125190	Single crystal growth
2019	http://dx.doi.org/10.1016/j.jcrysgro.2019.125190	Perovskites
2019	http://dx.doi.org/10.1016/j.jcrysgro.2019.125190	Directional solidification
2019	http://dx.doi.org/10.1088/1361-651X/ab28d4	-
2019	http://dx.doi.org/10.1021/acs.jpcc.9b04806	-
2019	http://dx.doi.org/10.1103/PhysRevB.99.224431	-
2019	http://dx.doi.org/10.1021/acs.jpcc.9b02915	-
2019	http://dx.doi.org/https://doi.org/10.1016/j.surfin.2019.01.012	Fluorine-doped tin oxide (FTO)
2019	http://dx.doi.org/https://doi.org/10.1016/j.surfin.2019.01.012	Electrochemical grafting
2019	http://dx.doi.org/https://doi.org/10.1016/j.surfin.2019.01.012	Diazonium salt
2019	http://dx.doi.org/https://doi.org/10.1016/j.surfin.2019.01.012	Surface modification
2019	http://dx.doi.org/https://doi.org/10.1016/j.engfracmech.2019.03.043	Zirconia
2019	http://dx.doi.org/https://doi.org/10.1016/j.engfracmech.2019.03.043	Layer
2019	http://dx.doi.org/https://doi.org/10.1016/j.engfracmech.2019.03.043	Fracture
2019	http://dx.doi.org/https://doi.org/10.1016/j.engfracmech.2019.03.043	Residual stress
2019	http://dx.doi.org/10.1039/C9CE00427K	-
2019	http://dx.doi.org/10.1002/sia.6648	gate dielectric material
2019	http://dx.doi.org/10.1002/sia.6648	insulating character
2019	http://dx.doi.org/10.1002/sia.6648	integrated‐circuit (IC) industry
2019	http://dx.doi.org/10.1002/sia.6648	thin films
2019	http://dx.doi.org/10.1002/sia.6648	ZrO2
2019	http://dx.doi.org/https://doi.org/10.1016/j.mee.2019.04.020	ZrO2
2019	http://dx.doi.org/https://doi.org/10.1016/j.mee.2019.04.020	Slabs
2019	http://dx.doi.org/https://doi.org/10.1016/j.mee.2019.04.020	Integrated-circuit (IC) industry
2019	http://dx.doi.org/https://doi.org/10.1016/j.mee.2019.04.020	Gate dielectric material
2019	http://dx.doi.org/https://doi.org/10.1016/j.mee.2019.04.020	Insulating character
2019	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2019.03.045	Stress shot peeningn
2019	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2019.03.045	Residual stress
2019	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2019.03.045	X-ray diffraction
2019	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2019.03.045	Rietveld refinement
2019	http://dx.doi.org/https://doi.org/10.1016/j.jallcom.2019.04.152	Electrodeposition
2019	http://dx.doi.org/https://doi.org/10.1016/j.jallcom.2019.04.152	Ni based composite coating
2019	http://dx.doi.org/https://doi.org/10.1016/j.jallcom.2019.04.152	Internal stress
2019	http://dx.doi.org/https://doi.org/10.1016/j.jallcom.2019.04.152	Microstructure
2019	http://dx.doi.org/https://doi.org/10.1016/j.jallcom.2019.04.152	Corrosion resistance
2019	http://dx.doi.org/10.1021/acs.cgd.8b01802	-
2019	http://dx.doi.org/10.1111/jace.16511	electrolyte
2019	http://dx.doi.org/10.1111/jace.16511	ionic conductivity
2019	http://dx.doi.org/10.1111/jace.16511	oxides
2019	http://dx.doi.org/10.1111/jace.16511	thermogravimetry
2019	http://dx.doi.org/10.1016/j.scriptamat.2019.03.018	Precipitation
2019	http://dx.doi.org/10.1016/j.scriptamat.2019.03.018	Texture
2019	http://dx.doi.org/10.1016/j.scriptamat.2019.03.018	Slip
2019	http://dx.doi.org/10.1016/j.scriptamat.2019.03.018	Rolling
2019	http://dx.doi.org/10.1016/j.scriptamat.2019.03.018	Aluminum alloys
2019	http://dx.doi.org/10.1063/1.5091787	-
2019	http://dx.doi.org/10.1007/s10853-018-3114-6	-
2019	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	Hardening
2019	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	High-pressure torsion
2019	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	Mg-Dy alloy
2019	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	Microhardness
2019	http://dx.doi.org/10.1016/j.jallcom.2018.11.109	Texture
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	Laminated composite
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	AZ31
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	Al1050
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	accumulative roll bonding
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	microstructure
2019	http://dx.doi.org/10.1016/j.matchar.2018.11.010	texture
2019	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Selective laser melting
2019	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Laser deposition
2019	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Austenitic stainless steel
2019	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Crystallographic texture
2019	http://dx.doi.org/10.1016/j.jmatprotec.2018.08.049	Solidification microstructures
2019	http://dx.doi.org/10.1051/mattech/2018058	dislocation density
2019	http://dx.doi.org/10.1051/mattech/2018058	electron back scattered diffraction
2019	http://dx.doi.org/10.1051/mattech/2018058	tantalum
2019	http://dx.doi.org/10.1051/mattech/2018058	grain boundaries
2019	http://dx.doi.org/10.1051/mattech/2018058	sub-grain boundaries
2019	http://dx.doi.org/10.1017/S1431927618015891	-
2019	http://dx.doi.org/10.1063/1.5077005	-
2019	http://dx.doi.org/10.1364/OSAC.2.000151	-
2019	http://dx.doi.org/10.1103/PhysRevB.99.014108	-
2019	http://dx.doi.org/10.1039/c8ce01665h	-
2019	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	Laser cladding
2019	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	ANOVA
2019	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	Bonding
2019	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	Power attenuation
2019	http://dx.doi.org//10.1016/j.jallcom.2018.09.004	Scanning speed
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Shot peening
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Al18B4O33 whisker reinforced AlMgSi matrix composite
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Residual stress
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	X-ray diffraction line profile analysis
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Microhardness
2019	http://dx.doi.org/10.1016/j.vacuum.2018.11.031	Corrosion behavior
2019	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Metal matrix composites
2019	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Ceramics
2019	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Atomic scale structure
2019	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Microstructure
2019	http://dx.doi.org/10.1016/j.engfracmech.2018.12.011	Mechanical properties
2019	http://dx.doi.org/10.1016/j.surfcoat.2018.12.097	Duplex stainless steel
2019	http://dx.doi.org/10.1016/j.surfcoat.2018.12.097	Shot peening
2019	http://dx.doi.org/10.1016/j.surfcoat.2018.12.097	Microstress
2019	http://dx.doi.org/10.1016/j.surfcoat.2018.12.097	X-ray diffraction
2019	http://dx.doi.org/10.18576/ijtfst/080101	-
2018	http://dx.doi.org/10.4149/km_2018_5_313	severe plastic deformation
2018	http://dx.doi.org/10.4149/km_2018_5_313	groove pressing
2018	http://dx.doi.org/10.4149/km_2018_5_313	Ni-W alloy
2018	http://dx.doi.org/10.4149/km_2018_5_313	microstructure
2018	http://dx.doi.org/10.4149/km_2018_5_313	texture
2018	http://dx.doi.org/10.4149/km_2018_5_313	plastic anisotropy
2018	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	ODS alloy
2018	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	Severe plastic deformation
2018	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	Energy filtered TEM
2018	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	Small angle neutron scattering
2018	http://dx.doi.org/https://doi.org/10.1016/j.mtla.2018.11.002	Dissolution
2018	http://dx.doi.org//10.1007/s11665-018-3628-8	accumulative roll bonding
2018	http://dx.doi.org//10.1007/s11665-018-3628-8	grain refinement
2018	http://dx.doi.org//10.1007/s11665-018-3628-8	microstructure
2018	http://dx.doi.org//10.1007/s11665-018-3628-8	Ni-W alloy
2018	http://dx.doi.org//10.1007/s11665-018-3628-8	texture
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	Mg-Rare Earth alloy
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	High-pressure torsion
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	Microhardness
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	Twinning
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	Second phase
2018	http://dx.doi.org/10.1016/j.msea.2018.03.114	Texture
2018	http://dx.doi.org/10.1038/s41467-018-07838-y	-
2018	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Lasers and laser optics
2018	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Femtosecond laser processing
2018	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Silica glass
2018	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Chiral media
2018	http://dx.doi.org/https://doi.org/10.1016/j.nimb.2017.11.011	Circular dichroism
2018	http://dx.doi.org/10.1038/s41598-018-29372-z	-
2018	http://dx.doi.org/10.1038/s41598-018-25486-6	-
2018	http://dx.doi.org/10.1021/acs.nanolett.Bb00407	-
2018	http://dx.doi.org/DOI:	-
2018	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2018.07.182	Shot peening
2018	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2018.07.182	Duplex stainless steel
2018	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2018.07.182	Residual stress
2018	http://dx.doi.org/https://doi.org/10.1016/j.apsusc.2018.07.182	Martensitic transformation
2018	http://dx.doi.org/https://doi.org/10.1016/S1003-6326(18)64800-9	perovskite
2018	http://dx.doi.org/https://doi.org/10.1016/S1003-6326(18)64800-9	lanthanum aluminate
2018	http://dx.doi.org/https://doi.org/10.1016/S1003-6326(18)64800-9	thermal barrier coating
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Spin chains
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Spinon
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Spin pseudogap
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Holon
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	One-dimension
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	SrCuO2
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Sr2CuO3
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Spin-charge separation
2018	http://dx.doi.org/10.1016/j.elspec.2018.03.011	Finite-size effect
2018	http://dx.doi.org/10.1103/PhysRevB.98.014420	-
2018	http://dx.doi.org/10.1021/acs.jpcc.8b04116	-
2018	http://dx.doi.org/10.1039/C8TA03521K	-
2018	http://dx.doi.org/10.18576/ijtfst/070203	-
2018	http://dx.doi.org/10.3390/met8060376	Ni-based single-crystal superalloy
2018	http://dx.doi.org/10.3390/met8060376	 XRD
2018	http://dx.doi.org/10.3390/met8060376	 surface strain/stress state
2018	http://dx.doi.org/10.3390/met8060376	 solid solution cooling speed
2018	http://dx.doi.org/10.3390/met8060376	 lattice distortion Spin chains
2018	http://dx.doi.org/10.3390/met8060376	Spinon
2018	http://dx.doi.org/10.3390/met8060376	Spin pseudogap
2018	http://dx.doi.org/10.3390/met8060376	Holon
2018	http://dx.doi.org/10.3390/met8060376	One-dimension
2018	http://dx.doi.org/10.3390/met8060376	SrCuO2
2018	http://dx.doi.org/10.3390/met8060376	Sr2CuO3
2018	http://dx.doi.org/10.3390/met8060376	Spin-charge separation
2018	http://dx.doi.org/10.3390/met8060376	Finite-size effect
2018	http://dx.doi.org/10.1016/j.solidstatesciences.2018.05.005	ZrO2
2018	http://dx.doi.org/10.1016/j.solidstatesciences.2018.05.005	Born effective charges
2018	http://dx.doi.org/10.1016/j.solidstatesciences.2018.05.005	Dielectric properties
2018	http://dx.doi.org/10.1016/j.solidstatesciences.2018.05.005	Density-functional perturbation theory
2018	http://dx.doi.org/10.1016/j.vacuum.2018.04.015	Thermally activated relaxation
2018	http://dx.doi.org/10.1016/j.vacuum.2018.04.015	Shot peening
2018	http://dx.doi.org/10.1016/j.vacuum.2018.04.015	Duplex stainless steel
2018	http://dx.doi.org/10.1016/j.vacuum.2018.04.015	XRD
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Ni-Ti-CeO2 composite coating
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Ti microparticles
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	CeO2 nanoparticle
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Incorporation behavior
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Microstructure
2018	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Wear resistance
2018	http://dx.doi.org/10.1016/j.jeurceramsoc.2018.03.047	Thermal barrier coatings
2018	http://dx.doi.org/10.1016/j.jeurceramsoc.2018.03.047	Ba2REAlO5
2018	http://dx.doi.org/10.1016/j.jeurceramsoc.2018.03.047	Hot corrosion
2018	http://dx.doi.org/10.1016/j.jeurceramsoc.2018.03.047	V2O5 + Na2SO4
2018	http://dx.doi.org/10.1080/21663831.2018.1471421	Metal matrix composites
2018	http://dx.doi.org/10.1080/21663831.2018.1471421	nanocomposites
2018	http://dx.doi.org/10.1080/21663831.2018.1471421	severe plastic deformation
2018	http://dx.doi.org/10.1080/21663831.2018.1471421	mechanical properties
2018	http://dx.doi.org/10.1080/21663831.2018.1471421	ductility
2018	http://dx.doi.org/10.1002/asia.201701790	hole-transport materials
2018	http://dx.doi.org/10.1002/asia.201701790	materials science
2018	http://dx.doi.org/10.1002/asia.201701790	nitrogen heterocycles
2018	http://dx.doi.org/10.1002/asia.201701790	solar cells
2018	http://dx.doi.org/10.1002/asia.201701790	sulfur heterocycles
2018	http://dx.doi.org/10.1002/asia.201701790	Metal matrix composites
2018	http://dx.doi.org/10.1002/asia.201701790	nanocomposites
2018	http://dx.doi.org/10.1002/asia.201701790	severe plastic deformation
2018	http://dx.doi.org/10.1002/asia.201701790	mechanical properties
2018	http://dx.doi.org/10.1002/asia.201701790	ductility
2018	http://dx.doi.org/10.1088/1361-648X/aabcff	-
2018	http://dx.doi.org/10.1063/1.5023310	-
2018	http://dx.doi.org/10.1364/OE.26.007460	-
2018	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	Oxides
2018	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	Structural properties
2018	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	Elastic constants
2018	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	Mechanical properties
2018	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	First-principles
2018	http://dx.doi.org/10.1016/j.matchemphys.2018.02.047	Thermoelectric materials
2018	http://dx.doi.org/10.1016/j.matchemphys.2018.02.047	Chemical synthesis
2018	http://dx.doi.org/10.1016/j.matchemphys.2018.02.047	Transmission electron microscopy HRTEM
2018	http://dx.doi.org/10.1016/j.matchemphys.2018.02.047	X-ray diffraction
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	Phonons
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	Finite size-effect
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	Spinon
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	Pseudogap
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	Heat conduction
2018	http://dx.doi.org/10.1016/j.physb.2017.10.104	SrcuO2
2018	http://dx.doi.org/10.1016/j.matchar.2017.12.028	Metal matrix composites
2018	http://dx.doi.org/10.1016/j.matchar.2017.12.028	TiB2
2018	http://dx.doi.org/10.1016/j.matchar.2017.12.028	Texture
2018	http://dx.doi.org/10.1016/j.matchar.2017.12.028	Neutron Diffraction
2018	http://dx.doi.org/10.1016/j.matchar.2017.12.028	EBSD
2018	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	Graphene
2018	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	Composite
2018	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	Shot peening
2018	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	X-ray diffraction
2018	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	Microstructure
2018	http://dx.doi.org/10.1016/j.ceramint.2017.09.167	Thermal barrier coatings
2018	http://dx.doi.org/10.1016/j.ceramint.2017.09.167	Yb2O3-stabilized zirconia
2018	http://dx.doi.org/10.1016/j.ceramint.2017.09.167	Hot corrosion
2018	http://dx.doi.org/10.1016/j.ceramint.2017.09.167	V2O5 + Na2SO4
2018	http://dx.doi.org/10.1016/j.surfcoat.2018.03.012	Shot peening
2018	http://dx.doi.org/10.1016/j.surfcoat.2018.03.012	Residual stress
2018	http://dx.doi.org/10.1016/j.surfcoat.2018.03.012	duplex stainless steel
2018	http://dx.doi.org/10.1016/j.surfcoat.2018.03.012	Microstructure
2018	http://dx.doi.org/10.1002/adem.201700928	Banded structure
2018	http://dx.doi.org/10.1002/adem.201700928	Hardness map
2018	http://dx.doi.org/10.1002/adem.201700928	Mechanical properties
2018	http://dx.doi.org/10.1002/adem.201700928	Superaustenitic steels
2018	http://dx.doi.org/10.1002/adem.201700928	Texture analysis
2018	http://dx.doi.org/10.1063/1.5007755	-
2018	http://dx.doi.org/10.1063/1.4994207	-
2018	http://dx.doi.org/10.1002/adem.201700285	Roll Bonding
2018	http://dx.doi.org/10.1002/adem.201700285	Composite
2018	http://dx.doi.org/10.1002/adem.201700285	Microstructure
2018	http://dx.doi.org/10.1002/adem.201700285	Texture
2018	http://dx.doi.org/10.1002/adem.201700285	Mechanical Properties
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	Cuprates
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	Superconductivity
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	Pseudo-gap
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	ARPES
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	Stripes
2018	http://dx.doi.org/10.1016/j.physb.2017.10.096	Fermi surface
2018	http://dx.doi.org/10.1103/PhysRevLett.120.025901	-
2017	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	CNT
2017	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	Residual stress
2017	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	Stress peening
2017	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	TEM
2017	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	X-ray
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	X-rays
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	irradiation temperature
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	infrared femtosecond laser
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	voids-fiber Bragg grating radiation response
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	Dose
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	dose-rate temperature
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	IR femtosecond laser
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	point-by-point gratings
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	radiation
2017	http://dx.doi.org/10.1109/TNS.2017.2778882	voids-fiber Bragg gratings
2017	http://dx.doi.org/10.1016/j.nimb.2017.11.011	Lasers and laser optics
2017	http://dx.doi.org/10.1016/j.nimb.2017.11.011	Femtosecond laser processing
2017	http://dx.doi.org/10.1016/j.nimb.2017.11.011	Silica glass
2017	http://dx.doi.org/10.1016/j.nimb.2017.11.011	Chiral media
